parcel_id,owner_id,zipcode,rental,census_tracts
12711115,6961,53511,N,21.2
12711120,48269,53511,N,21.2
12711125,56228,53511,N,21.2
12711126,14654,53511,N,21.2
12711135,55950,53511,N,17.1
12720005,4227,53511,N,21.3
12720015,26356,53511,N,21.3
12720020,51835,53511,N,21.3
12720025,12810,53511,Y,21.3
12720030,2688,53511,N,21.3
12720035,26802,53511,N,21.3
12720040,22633,53511,N,21.3
12720045,1375,53511,Y,21.3
12720050,4990,53511,Y,21.3
12720055,50233,53511,Y,21.3
12720060,4082,53511,N,21.3
12720065,6407,53511,N,21.3
12720070,14881,53511,N,21.3
12720075,28021,53511,Y,21.3
12720080,2756,53511,N,21.3
12720085,57949,53511,Y,21.3
12720090,6498,53511,N,21.3
12720095,27023,53511,N,21.3
12720100,55298,53511,N,21.3
12720105,10303,53511,N,21.3
12720110,2345,53511,N,21.3
12720115,4293,53511,Y,21.3
12720120,48185,53511,N,21.3
12720125,47834,53511,N,21.3
12720130,58851,53511,N,21.3
12720135,42633,53511,N,21.3
12720140,12218,53511,N,21.3
12720145,57416,53511,N,21.3
12720146,59327,53511,N,21.3
12720147,57371,53511,Y,21.3
12720150,60520,53511,Y,21.3
12720155,10146,53511,N,21.3
12720160,2271,53511,N,21.3
12720165,60237,53511,N,21.3
12720170,24488,53511,N,21.3
12720175,27467,53511,N,21.3
12720180,57454,53511,N,21.3
12720185,28538,53511,N,21.3
12720190,4053,53511,N,21.3
12720195,56862,53511,N,21.3
12720200,14434,53511,N,21.3
12720205,5648,53511,Y,21.3
12720210,8978,53511,N,21.3
12720215,9628,53511,N,21.3
12720220,9218,53511,N,21.3
12720225,59026,53511,Y,21.3
12720230,14191,53511,N,21.3
12720242,14531,53511,Y,21.3
12720247,10239,53511,N,21.3
12720250,48262,53511,N,21.3
12720255,55134,53511,Y,21.3
12720260,53606,53511,Y,21.3
12720265,9719,53511,N,21.3
12720270,15472,53511,N,21.3
12720275,58804,53511,N,21.3
12720280,23876,53511,N,21.3
12720285,47329,53511,N,21.3
12720290,59424,53511,N,21.3
12720291,1707,53511,N,21.3
12720292,28046,53511,N,21.3
12720293,58505,53511,N,21.3
12720294,60392,53511,N,21.3
12720295,51757,53511,Y,21.3
12720300,45017,53511,N,21.3
12720301,6152,53511,N,21.3
12720302,56200,53511,Y,21.3
12720305,13960,53511,N,21.3
12720310,7796,53511,N,21.3
12720315,6963,53511,N,21.3
12720320,14311,53511,N,21.3
12720325,10550,53511,N,21.3
12720330,57436,53511,N,21.3
12720335,55633,53511,N,21.3
12720340,50576,53511,Y,21.3
12720345,22456,53511,Y,21.3
12720350,23238,53511,Y,21.3
12720355,14697,53511,N,21.3
12720360,60859,53511,Y,21.3
12720365,53514,53511,Y,21.3
12720370,1283,53511,N,21.3
12720375,58541,53511,N,21.3
12720385,9424,53511,N,21.3
12720390,15141,53511,N,21.3
12720395,12398,53511,N,21.3
12720400,1198,53511,N,21.3
12720405,4706,53511,N,21.3
12720410,60598,53511,Y,21.3
12720415,56173,53511,Y,21.3
12720420,60057,53511,N,21.3
12720425,11291,53511,N,21.3
12720430,3865,53511,N,21.3
12720435,12609,53511,N,21.3
12720440,6491,53511,N,21.3
12720445,8162,53511,N,21.3
12720446,28240,53511,N,21.3
12720447,58019,53511,N,21.3
12720448,8924,53511,N,21.3
12720449,10811,53511,Y,21.3
12720450,44436,53511,N,21.3
12720451,56639,53511,N,21.3
12720452,1252,53511,Y,21.3
12720453,11674,53511,N,21.3
12720454,55714,53511,N,21.3
12720455,8383,53511,N,21.3
12720456,53260,53511,N,21.3
12720457,9686,53511,N,21.3
12720458,53417,53511,Y,21.3
12720459,50698,53511,Y,21.3
12720460,27468,53511,N,21.3
12720465,15239,53511,N,21.3
12720470,42956,53511,N,21.3
12720475,12869,53511,Y,21.3
12720481,49881,53511,N,21.3
12720485,50394,53511,Y,21.3
12720493,50394,53511,N,21.3
12720495,5210,53511,N,21.3
12720500,13405,53511,N,21.3
12720505,52054,53511,N,21.3
12720510,6257,53511,N,21.3
12720511,26070,53511,N,21.3
12720515,59832,53511,N,21.3
12720520,4009,53511,N,21.3
12720525,11470,53511,Y,21.3
12720531,53057,53511,N,21.3
12720540,8232,53511,N,21.3
12720541,14437,53511,N,21.3
12720542,59252,53511,N,21.3
12720543,11560,53511,N,21.3
12720544,6388,53511,N,21.3
12720545,3628,53511,Y,21.3
12720546,29569,53511,N,21.3
12720550,4088,53511,N,21.3
12720551,6346,53511,N,21.3
12720552,56021,53511,N,21.3
12720555,58262,53511,N,21.3
12720560,12987,53511,N,21.3
12720566,28441,53511,N,21.3
12720567,10730,53511,Y,21.3
12720570,8180,53511,Y,21.3
12720580,16121,53511,N,21.3
12720585,15959,53511,N,21.3
12720592,1457,53511,N,21.3
12720593,11431,53511,N,21.3
12720594,14711,53511,N,21.3
12720596,2805,53511,N,21.3
12720598,59005,53511,Y,21.3
12720605,12242,53511,N,21.3
12720610,13881,53511,Y,21.3
12720615,53767,53511,N,21.3
12720620,50592,53511,N,21.3
12720625,49461,53511,N,21.3
12720627,43480,53511,N,21.3
12720628,41190,53511,N,21.3
12720630,11913,53511,N,21.3
12720635,53826,53511,N,21.3
12720640,60894,53511,Y,21.3
12720645,4910,53511,N,21.3
12720650,3718,53511,N,21.3
12720655,6181,53511,N,21.3
12720660,28406,53511,Y,21.3
12720661,44617,53511,N,21.3
12720664,58334,53511,N,21.3
12720670,7918,53511,N,21.3
12720675,56200,53511,Y,21.3
12720680,2702,53511,Y,21.3
12720685,11179,53511,N,21.3
12720690,10611,53511,Y,21.3
12720695,14588,53511,N,21.3
12720700,49528,53511,N,21.3
12720705,58903,53511,Y,21.3
12720710,1888,53511,N,21.3
12720715,27959,53511,N,21.3
12720720,13658,53511,N,21.3
12720725,5866,53511,N,21.3
12720730,2682,53511,Y,21.3
12720732,29457,53511,N,21.3
12720736,6944,53511,Y,21.3
12720737,46498,53511,N,21.3
12720738,45166,53511,N,21.3
12720741,28663,53511,N,21.3
12720742,54491,53511,N,21.3
12720743,11348,53511,N,21.3
12720744,57176,53511,N,21.3
12720746,58190,53511,N,21.3
12720747,28135,53511,Y,21.3
12720748,5944,53511,N,21.3
12720749,13019,53511,N,21.3
12720750,58025,53511,N,21.3
12720752,29459,53511,N,21.3
12720754,2772,53511,Y,21.3
12720755,56678,53511,N,21.3
12720760,53783,53511,N,21.3
12720765,8712,53511,N,21.3
12720770,15289,53511,N,21.3
12720775,20567,53511,N,21.3
12720780,2805,53511,Y,21.3
12720791,10212,53511,N,21.3
12720800,4099,53511,N,21.3
12720805,2420,53511,Y,21.3
12720810,7069,53511,Y,21.3
12720815,5315,53511,Y,21.3
12720820,48889,53511,N,21.3
12720825,3700,53511,Y,21.3
12720830,57464,53511,N,21.3
12720835,56074,53511,N,21.3
12720840,11591,53511,N,21.3
12720845,50495,53511,Y,21.3
12720850,58474,53511,N,21.3
12720855,59352,53511,Y,21.3
12720861,57260,53511,N,21.3
12720865,56348,53511,N,21.3
12720870,58628,53511,N,21.3
12720875,55074,53511,N,21.3
12720880,22430,53511,N,21.3
12720885,54563,53511,N,21.3
12720890,46587,53511,Y,21.3
12720895,59803,53511,N,21.3
12720900,3586,53511,N,21.3
12720905,27626,53511,Y,21.3
12720910,48772,53511,N,21.3
12720915,56219,53511,Y,21.3
12720925,54581,53511,N,21.3
12720930,16371,53511,N,21.3
12720940,58430,53511,N,21.3
12720950,60393,53511,Y,21.3
12720955,57055,53511,N,21.3
12720960,51987,53511,Y,21.3
12720965,2420,53511,Y,21.3
12720970,29344,53511,N,21.3
12720975,42638,53511,Y,21.3
12720980,5966,53511,Y,21.3
12720985,54095,53511,Y,21.3
12720990,48719,53511,N,21.3
12720995,11590,53511,N,21.3
12721000,10420,53511,N,21.3
12721005,58772,53511,N,21.3
12721010,22802,53511,N,21.3
12721015,57240,53511,N,21.3
12721020,52677,53511,N,21.3
12721025,54476,53511,N,21.3
12721030,40018,53511,N,21.3
12721035,45334,53511,N,21.3
12730005,22813,53511,N,20.1
12730010,59026,53511,N,21.3
12730015,6025,53511,N,21.3
12730020,57613,53511,N,21.3
12730025,13770,53511,N,21.3
12730030,13770,53511,N,21.3
12730035,9000,53511,N,21.3
12730040,4896,53511,Y,21.3
12730045,28604,53511,N,21.3
12730050,56464,53511,N,21.3
12730056,55783,53511,Y,21.3
12730061,6671,53511,N,21.3
12730065,58722,53511,N,21.3
12730070,53090,53511,Y,21.3
12730075,29902,53511,N,21.3
12730077,51563,53511,N,21.3
12730080,13148,53511,N,21.3
12730085,10941,53511,N,21.3
12730090,12810,53511,Y,21.3
12730100,23877,53511,N,21.3
12730105,50796,53511,N,21.3
12730110,20213,53511,Y,21.3
12730115,29670,53511,N,21.3
12730117,4454,53511,N,21.3
12730118,53324,53511,N,21.3
12730119,5192,53511,N,21.3
12730121,5192,53511,N,21.3
12730122,16141,53511,N,21.3
12730123,15608,53511,N,21.3
12730126,11552,53511,N,21.3
12730128,60013,53511,N,21.3
12730129,6143,53511,N,21.3
12730131,6143,53511,N,21.3
12730132,46962,53511,N,21.3
12730135,14614,53511,N,21.3
12730146,57860,53511,N,21.3
12730150,53479,53511,N,21.3
12730155,5301,53511,N,21.3
12730160,55032,53511,N,21.3
12730165,55032,53511,N,21.3
12730170,4454,53511,N,21.3
12730175,57840,53511,Y,21.3
12730181,8180,53511,Y,21.3
12730182,15246,53511,Y,21.3
12730183,59006,53511,N,21.3
12730184,7788,53511,Y,21.3
12730185,25314,53511,Y,21.3
12730190,40324,53511,N,21.3
12730195,24642,53511,Y,21.3
12730200,59026,53511,Y,21.3
12730205,6866,53511,N,21.3
12730210,55466,53511,N,21.3
12730221,13990,53511,N,21.3
12730222,15246,53511,Y,21.3
12730225,29742,53511,Y,21.3
12730230,27464,53511,N,21.3
12730235,13696,53511,N,21.3
12730240,1817,53511,N,21.3
12730242,23662,53511,N,21.3
12730245,46609,53511,N,21.3
12730247,23662,53511,N,21.3
12730250,40539,53511,N,21.3
12730251,27533,53511,Y,21.3
12730252,11198,53511,N,21.3
12730253,9620,53511,N,21.3
12730254,23662,53511,N,21.3
12730259,27626,53511,Y,21.3
12730261,59009,53511,N,21.3
12730264,58045,53511,N,21.3
12730265,14835,53511,N,21.3
12730266,26529,53511,N,21.3
12730267,2217,53511,N,21.3
12730268,59018,53511,N,21.3
12730269,46643,53511,Y,21.3
12730270,28380,53511,N,21.3
12730271,25380,53511,N,21.3
12730272,59725,53511,Y,21.3
12730273,2771,53511,Y,21.3
12730274,12990,53511,Y,21.3
12730275,7882,53511,N,21.3
12730276,51523,53511,N,21.3
12730277,7445,53511,N,21.3
12730278,53780,53511,N,21.3
12730279,59474,53511,Y,21.3
12730280,59925,53511,N,21.3
12730281,4779,53511,N,21.3
12730282,11585,53511,N,21.3
12730283,2290,53511,N,21.3
12730284,59057,53511,N,21.3
12730285,59295,53511,Y,21.3
12730286,13510,53511,N,21.3
12730287,6072,53511,N,21.3
12730288,13257,53511,N,21.3
12730289,53557,53511,N,21.3
12730290,10256,53511,N,21.3
12730295,25130,53511,N,21.3
12730300,54275,53511,N,21.3
12730305,25429,53511,N,21.3
12730310,55787,53511,N,21.3
12730315,3131,53511,N,21.3
12730320,10274,53511,N,21.3
12730325,47694,53511,N,21.3
12730330,10747,53511,Y,21.3
12730335,5082,53511,N,21.3
12730340,11975,53511,N,21.3
12730345,9413,53511,N,21.3
12730350,3713,53511,N,21.3
12730360,4613,53511,N,21.3
12730363,59591,53511,N,21.3
12730365,50794,53511,N,21.3
12730368,9348,53511,N,21.3
12730370,7784,53511,N,21.3
12730374,56241,53511,Y,21.3
12730376,50200,53511,N,21.3
12730382,8154,53511,N,21.3
12730383,3418,53511,Y,21.3
12730384,14527,53511,N,21.3
12730385,46394,53511,Y,21.3
12730390,5894,53511,N,21.3
12730395,52797,53511,N,17.3
12730400,14890,53511,N,17.3
12730405,5359,53511,N,17.3
12730411,48961,53511,N,17.3
12730416,49760,53511,N,17.3
12730421,27770,53511,N,17.3
12730425,55324,53511,N,17.3
12730430,60094,53511,N,17.3
12730435,1085,53511,N,17.3
12730440,1085,53511,N,17.3
12730446,53067,53511,Y,17.3
12730451,12160,53511,N,17.3
12730455,13657,53511,N,17.3
12730460,27219,53511,N,17.3
12730465,10466,53511,N,17.3
12730470,15252,53511,N,17.3
12730475,49818,53511,N,17.3
12730480,1080,53511,N,17.3
12730485,11768,53511,N,17.3
12730490,52745,53511,N,17.3
12730495,2439,53511,N,17.3
12730500,42146,53511,N,17.3
12730501,1252,53511,Y,17.3
12730505,57206,53511,Y,17.3
12730506,55151,53511,N,17.3
12730510,3577,53511,N,17.3
12730515,58938,53511,N,17.3
12730521,58469,53511,N,17.3
12730526,29620,53511,N,17.3
12730530,52157,53511,N,17.3
12730535,3154,53511,Y,17.3
12730540,55069,53511,Y,17.3
12730545,1436,53511,N,17.3
12730551,46630,53511,N,17.3
12730555,57366,53511,N,17.3
12730560,56580,53511,N,17.3
12730565,52108,53511,Y,17.3
12730571,46442,53511,N,17.3
12730576,56779,53511,N,17.3
12730580,12815,53511,N,17.3
12730585,53703,53511,Y,17.3
12730590,3687,53511,N,17.3
12730595,4448,53511,N,17.3
12730600,47825,53511,N,17.3
12730605,10590,53511,N,17.3
12730610,54326,53511,N,17.3
12730620,13868,53511,N,17.3
12730625,10823,53511,N,17.3
12730630,55311,53511,N,17.3
12730635,58591,53511,N,17.3
12730640,14927,53511,N,17.3
12730645,7503,53511,Y,17.3
12730650,9718,53511,N,17.3
12730655,51731,53511,Y,17.3
12730660,46482,53511,N,17.3
12730665,2909,53511,N,17.3
12730671,45376,53511,N,17.3
12730677,49935,53511,N,17.3
12730682,54836,53511,N,17.3
12730691,41052,53511,N,17.3
12730695,53067,53511,Y,17.3
12730700,8888,53511,Y,17.3
12730705,50219,53511,N,17.3
12730710,6464,53511,N,17.3
12730715,42483,53511,N,17.3
12730720,4804,53511,N,17.3
12730725,52472,53511,Y,17.3
12730730,14177,53511,N,17.3
12730735,53067,53511,Y,17.3
12730740,23057,53511,N,17.3
12730745,6020,53511,N,17.3
12730750,57223,53511,N,17.3
12730760,11953,53511,Y,17.3
12730762,20233,53511,N,17.3
12730765,23966,53511,N,17.3
12730770,9951,53511,N,17.3
12730780,29703,53511,N,17.3
12730785,57648,53511,N,17.3
12730790,11830,53511,N,17.3
12730795,60603,53511,N,17.3
12730800,53344,53511,Y,17.3
12730805,55411,53511,Y,17.3
12730810,14383,53511,N,17.3
12730815,50698,53511,Y,17.3
12730820,2518,53511,N,17.3
12730826,12792,53511,N,17.3
12730831,24983,53511,N,17.3
12730835,4947,53511,N,17.3
12730841,55072,53511,N,17.3
12730846,45921,53511,N,17.3
12730856,56025,53511,N,17.3
12730865,54999,53511,N,17.3
12730870,9433,53511,N,17.3
12730875,54637,53511,N,17.3
12730880,6944,53511,Y,17.3
12730887,56131,53511,Y,17.3
12730901,42699,53511,N,17.3
12730910,4858,53511,N,17.3
12730915,54407,53511,N,17.3
12730920,58497,53511,N,17.3
12730925,53829,53511,N,17.3
12730930,46515,53511,Y,17.3
12730935,8067,53511,N,17.3
12730940,5098,53511,N,17.3
12730950,10355,53511,N,17.3
12730962,43480,53511,Y,17.3
12730970,8037,53511,Y,17.3
12730975,56573,53511,Y,17.3
12730980,5030,53511,N,17.3
12730987,3589,53511,Y,17.3
12730990,5443,53511,N,17.3
12730995,9497,53511,N,17.3
12731000,6557,53511,N,17.3
12731005,15355,53511,N,17.3
12731010,12765,53511,N,17.3
12731015,7821,53511,N,17.3
12731020,42440,53511,Y,17.3
12731025,48653,53511,N,17.3
12731030,1655,53511,N,17.3
12731035,10338,53511,N,17.3
12731040,40128,53511,Y,17.3
12731045,8428,53511,N,17.3
12731050,52108,53511,Y,17.3
12731055,14869,53511,N,17.3
12731060,3181,53511,N,17.3
12731070,3617,53511,Y,17.3
12731075,6455,53511,Y,17.3
12731080,59448,53511,N,17.3
12731085,13377,53511,N,17.3
12731090,46263,53511,N,17.3
12731096,59153,53511,N,17.3
12731106,6418,53511,N,17.3
12731110,1360,53511,Y,17.3
12731120,1107,53511,N,17.3
12731125,6081,53511,N,17.3
12731130,7420,53511,N,17.3
12740005,3154,53511,Y,20.1
12740010,50445,53511,Y,20.1
12740015,3154,53511,Y,20.1
12740020,4700,53511,N,20.1
12740025,48750,53511,N,20.1
12740030,27933,53511,N,20.1
12740035,14139,53511,Y,20.1
12740040,3605,53511,N,20.1
12740045,60763,53511,Y,20.1
12740050,53417,53511,N,20.1
12740055,45413,53511,N,20.1
12740060,13568,53511,N,20.1
12740065,27212,53511,N,20.1
12740070,3154,53511,Y,20.1
12740075,6658,53511,N,20.1
12740080,10910,53511,N,20.1
12740085,60009,53511,Y,20.1
12740090,5133,53511,N,20.1
12740095,48105,53511,Y,20.1
12740100,8497,53511,N,20.1
12740105,47410,53511,Y,20.1
12740110,47410,53511,N,20.1
12740115,47410,53511,N,20.1
12740120,47410,53511,N,20.1
12740125,23793,53511,N,20.1
12740130,51925,53511,Y,20.1
12740135,6830,53511,N,20.1
12740140,50061,53511,N,20.1
12740145,24847,53511,N,20.1
12740150,13419,53511,N,20.1
12740155,57041,53511,N,20.1
12740160,56667,53511,Y,20.1
12740165,1602,53511,Y,20.1
12740170,14200,53511,N,20.1
12740175,12062,53511,N,20.1
12740185,1826,53511,N,20.1
12740190,41936,53511,Y,20.1
12740195,22962,53511,N,20.1
12740200,28406,53511,Y,20.1
12740201,55675,53511,N,20.1
12740205,54525,53511,Y,20.1
12740210,48687,53511,N,20.1
12740215,26640,53511,N,20.1
12740220,5505,53511,N,20.1
12740225,3252,53511,Y,20.1
12740230,53265,53511,Y,20.1
12740235,60039,53511,N,20.1
12740240,49373,53511,Y,20.1
12740245,10291,53511,N,20.1
12740250,1543,53511,N,20.1
12740255,13671,53511,Y,20.1
12740260,9999,53511,N,20.1
12740265,4195,53511,Y,20.1
12740270,58769,53511,Y,20.1
12740275,13631,53511,N,20.1
12740280,3768,53511,N,20.1
12740285,42501,53511,N,20.1
12740290,15001,53511,N,20.1
12740300,7245,53511,N,20.1
12740305,28834,53511,N,20.1
12740310,45157,53511,N,20.1
12740315,2602,53511,N,20.1
12740320,60424,53511,Y,20.1
12740325,50674,53511,Y,20.1
12740330,27406,53511,Y,20.1
12740335,44431,53511,N,20.1
12740340,29326,53511,N,20.1
12740345,20978,53511,N,20.1
12740350,5114,53511,N,20.1
12740355,9707,53511,N,20.1
12740360,50084,53511,N,20.1
12740365,55461,53511,Y,20.1
12740370,54569,53511,N,20.1
12740375,57760,53511,Y,20.1
12740380,49764,53511,N,20.1
12740385,7421,53511,N,20.1
12740400,9832,53511,N,20.1
12740436,53081,53511,N,20.1
12740441,23787,53511,N,20.1
12740480,2420,53511,Y,20.1
12740485,59481,53511,Y,20.1
12740490,56651,53511,N,20.1
12740495,50186,53511,Y,20.1
12740500,49503,53511,Y,20.1
12740510,5281,53511,N,20.1
12740515,52733,53511,N,20.1
12740520,4637,53511,N,20.1
12740525,46397,53511,N,20.1
12740535,53392,53511,N,20.1
12740540,54315,53511,N,20.1
12740550,56924,53511,N,20.1
12740570,50187,53511,N,17.3
12740580,59466,53511,Y,17.3
12740585,59181,53511,Y,17.3
12740590,53976,53511,N,17.3
12740595,56179,53511,Y,17.3
12740600,11713,53511,N,17.3
12740605,27210,53511,Y,17.3
12740610,5681,53511,Y,17.3
12740615,56270,53511,Y,17.3
12740620,47963,53511,Y,17.3
12740625,29160,53511,N,17.3
12740630,12465,53511,Y,17.3
12740635,1602,53511,Y,17.3
12740640,45716,53511,Y,17.3
12740645,60067,53511,Y,17.3
12740650,56236,53511,Y,17.3
12740655,7667,53511,N,17.3
12740660,58338,53511,N,17.3
12740665,13159,53511,N,17.3
12740670,6358,53511,N,17.3
12740679,50965,53511,N,17.3
12740680,3154,53511,Y,17.3
12740685,55427,53511,N,17.3
12740690,28352,53511,Y,17.3
12740695,7188,53511,N,17.3
12740700,23923,53511,Y,17.3
12740705,2390,53511,Y,17.3
12740710,2208,53511,Y,17.3
12740715,59998,53511,N,17.3
12740720,3650,53511,N,17.3
12740725,52508,53511,Y,17.3
12740730,58701,53511,Y,17.3
12740735,3019,53511,N,17.3
12740740,56020,53511,N,17.3
12740745,20474,53511,N,17.3
12740750,58444,53511,N,17.3
12740755,15389,53511,N,17.3
12740760,45879,53511,N,17.3
12740765,50699,53511,N,17.3
12740770,11531,53511,N,17.3
12740775,10149,53511,N,17.3
12740780,47132,53511,N,17.3
12740785,14971,53511,N,17.3
12740790,2776,53511,N,17.3
12740801,3730,53511,N,17.3
12740815,58864,53511,Y,17.3
12740820,12992,53511,Y,17.3
12740825,57096,53511,Y,17.3
12740830,58864,53511,Y,17.3
12740835,43199,53511,Y,17.3
12740840,60727,53511,Y,17.3
12740845,1168,53511,N,17.3
12740850,22583,53511,Y,17.3
12740855,8816,53511,N,17.3
12740860,4285,53511,N,17.3
12740865,9561,53511,Y,17.3
12740870,3499,53511,Y,17.3
12740875,52158,53511,N,17.3
12740880,54272,53511,N,17.3
12740885,3087,53511,N,17.3
12740890,14866,53511,N,17.3
12740895,48674,53511,Y,17.3
12740900,3104,53511,N,17.3
12740905,50127,53511,N,21.3
12740910,48746,53511,N,21.3
12740915,53320,53511,Y,21.3
12740920,5530,53511,N,21.3
12740925,52068,53511,N,21.3
12740930,11529,53511,N,21.3
12740935,3154,53511,Y,21.3
12740941,15042,53511,N,21.3
12740943,4435,53511,Y,21.3
12740945,59026,53511,Y,21.3
12740950,8898,53511,N,21.3
12740955,24663,53511,N,21.3
12740960,23880,53511,Y,21.3
12740965,5111,53511,N,21.3
12740970,29556,53511,Y,21.3
12740973,54949,53511,N,21.3
12740978,45763,53511,N,21.3
12740980,56922,53511,Y,21.3
12740985,14472,53511,N,21.3
12740990,6500,53511,N,21.3
12740995,4342,53511,N,21.3
12741000,26149,53511,N,21.3
12741005,60212,53511,N,21.3
12741010,23787,53511,N,21.3
12741012,42338,53511,N,21.3
12741013,42338,53511,N,21.3
12741014,52265,53511,N,21.3
12741030,13088,53511,N,21.3
12741035,52476,53511,N,21.3
12741045,43891,53511,Y,21.3
12741050,5136,53511,N,21.3
12741055,6944,53511,Y,21.3
12741060,5966,53511,Y,17.3
12741065,24106,53511,N,17.3
12741070,1121,53511,N,17.3
12741075,1602,53511,Y,17.3
12741080,46741,53511,N,17.3
12741085,58475,53511,Y,17.3
12741090,58630,53511,Y,17.3
12741095,6988,53511,N,17.3
12741100,49209,53511,Y,17.3
12741110,3602,53511,N,17.3
12741115,5474,53511,N,17.3
12741120,48681,53511,Y,17.3
12741125,13627,53511,N,17.3
12741135,52590,53511,N,17.3
12741140,55685,53511,N,17.3
12741145,58923,53511,N,17.3
12741150,60580,53511,Y,17.3
12741160,14122,53511,N,17.3
12741170,20275,53511,N,17.3
12741175,47963,53511,Y,17.3
12741180,9195,53511,Y,17.3
12741185,55134,53511,Y,17.3
12741190,53507,53511,N,17.3
12741200,55029,53511,N,17.3
12741205,51484,53511,Y,17.3
12741210,13091,53511,N,17.3
12741220,6720,53511,N,17.3
12741225,5402,53511,N,17.3
12741230,55226,53511,N,17.3
12741235,1605,53511,N,17.3
12741255,20235,53511,Y,17.3
12741260,45924,53511,N,17.3
12741265,56570,53511,N,17.3
12741270,48007,53511,Y,17.3
12741275,8968,53511,N,17.3
12741280,60421,53511,Y,17.3
12741285,2012,53511,Y,17.3
12741290,8695,53511,N,17.3
12741295,57026,53511,N,17.3
12741300,12149,53511,N,17.3
12741305,29132,53511,Y,17.3
12741310,54310,53511,Y,17.3
12741315,54826,53511,N,17.3
12741320,2420,53511,Y,17.3
12741325,9356,53511,Y,17.3
12741330,1423,53511,N,17.3
12741335,54633,53511,N,17.3
12741345,59805,53511,N,17.3
12741350,51298,53511,Y,17.3
12741360,3404,53511,N,17.3
12741365,26650,53511,N,17.3
12741370,27464,53511,Y,17.3
12741375,27882,53511,Y,17.3
12741380,26989,53511,N,17.3
12741385,25547,53511,N,17.3
12741390,13836,53511,N,17.3
12741395,58788,53511,N,17.3
12741400,58989,53511,Y,17.3
12741405,14807,53511,N,17.3
12741410,43967,53511,N,17.3
12741415,24556,53511,Y,17.3
12741420,56673,53511,N,17.3
12741425,55682,53511,N,17.3
12741430,59965,53511,Y,17.3
12741435,3979,53511,N,17.3
12741440,4774,53511,N,17.3
12741445,9077,53511,N,17.3
12741450,2179,53511,N,17.3
12741455,44565,53511,N,17.3
12741460,47886,53511,N,17.3
12741465,14306,53511,Y,17.3
12741470,1803,53511,Y,17.3
12741475,1771,53511,Y,17.3
12741480,3317,53511,N,17.3
12741485,44434,53511,Y,17.3
12741490,49750,53511,Y,17.3
12741495,56455,53511,Y,17.3
12741500,28788,53511,Y,17.3
12741505,24850,53511,Y,17.3
