violation_id,parcel_id,violation_code
24578,22980335,H000
24578,22980335,H085
24579,13420030,H400
24580,12730165,H400
24581,12561020,H400
24582,12580375,H005
24582,12580375,H015
24582,12580375,H090
24582,12580375,H120
24583,12581635,H400
24584,12560335,H400
24585,12531190,H400
24586,12530705,H400
24587,21911860,H400
24588,20770700,H400
24589,12670415,H085
24590,12670415,H015
24590,12670415,H309
24591,12240275,H085
24592,12710805,H015
24593,21850110,H085
24594,12630265,H085
24595,12630235,H085
24596,12680310,H085
24597,12731020,H085
24598,12731025,H085
24599,12630305,H085
24600,12651125,H085
24601,12510685,H085
24602,12582020,H085
24603,12560595,H085
24604,12581860,H085
24605,12560595,H085
24606,12520306,H085
24607,12620155,H085
24609,12620165,H085
24610,12620170,H085
24611,13461620,H400
24612,12740140,H400
24613,13560255,H400
24614,13561101,H400
24615,21950470,H400
24616,12440075,H400
24617,12720293,H400
24618,12521365,H400
24619,12680050,H085
24619,12680050,H309
24620,12251120,H085
24621,11333000,H085
24622,11332570,H085
24623,22020070,H085
24624,13670555,H187
24624,13670555,H401
24625,12650985,H015
24625,12650985,H309
24626,12650140,H035
24626,12650140,H085
24626,12650140,H309
24627,12651475,H085
24628,12730856,H085
24629,12650340,H085
24630,12560595,H085
24631,12531085,H085
24632,12531645,H085
24634,12560405,H085
24635,12731110,H085
24636,12720915,H085
24637,12720895,H085
24638,12380035,H085
24639,12730505,H085
24640,12740865,H085
24641,12740740,H085
24642,12730400,H085
24643,12741505,H085
24644,12730251,H085
24645,12571190,H085
24646,12571160,H085
24647,12580590W1139,H085
24648,12581380,H085
24649,12430650,H085
24650,21970500,H085
24651,11341530,H085
24652,12530550,H085
24653,12420180,H085
24654,12521750,H085
24655,12530355,H085
24656,12420150,H085
24657,12410775,H085
24658,12420460,H085
24659,22980900,H300
24660,12711060,H085
24661,12680035,H262
24662,12730279,H085
24663,12582010,H085
24664,12582180,H085
24665,12580420,H085
24666,12581935,H085
24667,12131520,H085
24668,12720875,H085
24669,12730363,H085
24670,12720885,H085
24671,12651010,H085
24672,22020020,H085
24673,22080415,H000
24673,22080415,H085
24674,22080385,H085
24675,22080455,H085
24676,12141420,H085
24677,22070399,H000
24677,22070399,H085
24678,12640080,H085
24679,12650245,H015
24679,12650245,H085
24680,12650235,H309
24682,12651105,H085
24684,12651110,H085
24685,13421560,H085
24686,13421575,H085
24687,13421590,H085
24688,13411355,H085
24689,13571085,H085
24690,13410225,H085
24691,13411085,H085
24692,13551590,H085
24693,13551335,H085
24694,13570795,H085
24695,13570100,H085
24696,13430935,H085
24697,13460050,H085
24698,13460070,H085
24699,13450880,H085
24700,12640620,H085
24701,12630050,H085
24702,12630055,H085
24703,12730962,H085
24704,23010340,H085
24705,12511215,H085
24706,21861300,H085
24707,21861600,H085
24708,21861900,H085
24709,21862000,H085
24710,12511215,H095
24711,13670555,H309
24712,13670555,H095
24712,13670555,H100
24712,13670555,H105
24713,12651265,H309
24714,12720960,H085
24715,12580025,H085
24716,12580645,H085
24717,12561110,H085
24718,12750090,H085
24719,12750270,H085
24720,12750660,H085
24721,12740820,H085
24722,12141510,H085
24723,23010525,H085
24724,12560530,H085
24725,12560310,H085
24726,23010525,H085
24727,21911000,H085
24728,21911185,H085
24729,12410090,H085
24730,12420100,H085
24731,12420305,H085
24732,12410405,H085
24733,11340200,H200
24734,12410680,H085
24735,12410680,H095
24736,12581205,H300
24737,12581205,H180
24737,12581205,H205
24737,12581205,H245
24738,12651285,H085
24739,13611060,H085
24740,23180050,H085
24741,23180040,H085
24742,13610850,H085
24743,12750705,H085
24744,12530610,H085
24745,13510080,H085
24746,13510030,H295
24747,13420090,H085
24748,13420085,H085
24749,13580005,H309
24750,13411635,H085
24751,13580115,H085
24752,13461665,H262
24753,13680140,H085
24754,13680110,H085
24756,13670840,H085
24757,13670215,H085
24758,13670205,H085
24759,13670210,H085
24761,13670195,H085
24762,13660520,H085
24763,13581700,H085
24764,13681411,H085
24765,13681165,H085
24766,13470470,H085
24767,13571085,H085
24768,13681175,H085
24769,13681205,H085
24770,13550335,H085
24771,13681495,H085
24772,13681455,H085
24773,13681420,H085
24774,13670425,H085
24775,13681490,H035
24776,13681205,H065
24777,12730200,H085
24778,13580620,H085
24779,13581670,H085
24780,13440255,H085
24781,13430920,H085
24782,13431070,H085
24783,13610105,H085
24784,13431065,H085
24785,13480535,H085
24786,13610030,H085
24787,13580355,H085
24788,13570740,H085
24789,13551495,H085
24790,13610375,H085
24791,13530015,H085
24792,13560365,H085
24793,13610370,H085
24794,13550505,H085
24795,13610520,H085
24796,13420090,H085
24796,13420090,H309
24797,13660165,H085
24798,13520535,H309
24799,13520520,H035
24799,13520520,H262
24800,13660270,H085
24801,12441230,H165
24801,12441230,H180
24802,12510730,H300
24803,13441265,H085
24803,13441265,H309
24804,13410415,H095
24805,13510980,H095
24806,13411805,H309
24807,13420520,H085
24808,13550335,H085
24809,13640275,H400
24810,13580690,H400
24811,13680441,H400
24812,23080130,H085
24813,12131750,H085
24814,12730565,H085
24815,12720955,H085
24816,12731050,H085
24817,12720754,H085
24818,12720555,H085
24819,13620130,H085
24820,22821090,H085
24821,13670775,H400
24822,13431225,H400
24823,13610795,H085
24824,13610841,H085
24825,13660220,H085
24826,13650720,H085
24827,13650725,H085
24828,12511325,H085
24829,12580385,H400
24830,12570410,H085
24831,12560220,H085
24832,12141055,H400
24833,12560345,H085
24834,12560530,H085
24835,12582025,H085
24836,12610367,H085
24837,22821135,H085
24838,12520025,H085
24839,13620010,H085
24840,13670375,H085
24841,13670370,H035
24841,13670370,H200
24841,13670370,H308
24841,13670370,H309
24842,13640495,H085
24843,13640475,H085
24844,13640640,H085
24845,13640440,H085
24846,22980335,H000
24846,22980335,H085
24847,12651760,H085
24848,12651755,H085
24849,12650835,H085
24850,12510235,H091
24850,12510235,H116
24850,12510235,H205
24850,12510235,H240
24850,12510235,H317
24851,12410660,H325
24852,12430490,H325
24853,21860030,H325
24854,12630330,H400
24855,12560155,H400
24856,12440845,H015
24856,12440845,H040
24856,12440845,H309
24857,12620425,H085
24858,13520125,H400
24859,12620425,H015
24860,12440845,H090
24860,12440845,H095
24860,12440845,H110
24861,12730340,H085
24862,12730374,H085
24863,12440735,H400
24864,13431550,H400
24865,12531760,H085
24867,12430160,H085
24868,12420195,H085
24869,12440630,H085
24870,13660245,H400
24871,13670165,H400
24872,12580145,H085
24873,11340245,H085
24874,12580135,H085
24875,12580160,H085
24876,21950095,H295
24877,12531360,H085
24878,21921605,H065
24879,12440820,H005
24879,12440820,H020
24879,12440820,H085
24879,12440820,H300
24880,13411040,H400
24881,12510775,H400
24882,13570740,H400
24883,13560505,H400
24884,13630070,H400
24885,12560490,H400
24886,13581425,H400
24887,13551165,H400
24888,12511080,H015
24888,12511080,H090
24889,12521295,H085
24890,12431180,H085
24891,12530300,H085
24892,13530265,H340
24892,13530265,H420
24893,13580245,H262
24894,13420005,H055
24894,13420005,H262
24895,13550065,H309
24896,12250915,H085
24897,12651270,H085
24898,12651250,H085
24899,12660185,H085
24900,12720300,H085
24902,21970650,H085
24903,12780070,H070
24904,12780051,H070
24905,12780045,H070
24906,12581340,H015
24907,13530265,H281
24907,13530265,H281
24907,13530265,H281
24908,13560230,H420
24909,12741325,H085
24910,12741490,H085
24911,12510545,H015
24911,12510545,H085
24912,12570675,H085
24913,12531825,H085
24914,12441025,H085
24915,12511930,H085
24916,12730225,H085
24917,13630285,H085
24918,13650755,H085
24920,13680980,H085
24921,13660425,H085
24923,13660795,H096
24924,12660370,H309
24925,12660390,H085
24926,13650755,H309
24928,12730254,H085
24929,13650755,H096
24931,21960680,H400
24932,23080300,H085
24933,22070395,H085
24934,12740895,H400
24935,13430775,H400
24936,13431250,H400
24937,12710800,H400
24938,12670145,H400
24939,13660705,H095
24940,13630065,H085
24941,13670375,H308
24941,13670375,H309
24942,12531780,H085
24943,12531285,H085
24944,22020640,H085
24944,22020640,H125
24945,23080295,H050
24946,22080470,H020
24947,12750460,H085
24948,12750450,H085
24949,21970500,H025
24950,13670665,H065
24951,12650695,H085
24952,21920800,H400
24953,12760405,H300
24954,21921520,H262
24955,12520385,H085
24956,12580665,H085
24957,12710940,H400
24958,12570765,H085
24959,13660185,H085
24960,13571580,H400
24961,12571560,H295
24962,13660205,H283
24963,13660210,H020
24963,13660210,H095
24964,12440960,H400
24965,13660210,H085
24965,13660210,H309
24966,13660215,H085
24967,13660215,H020
24968,13410010,H085
24969,13551505,H085
24970,13581675,H085
24971,13430800,H085
24972,13421310,H085
24973,13451390,H085
24974,13411495,H085
24975,13670815,H309
24976,13410015,H085
24977,13440800,H085
24978,13440400,H085
24979,13550845,H085
24980,13430880,H085
24981,13421590,H085
24982,13421735,H085
24984,13420645,H085
24985,13431340,H085
24986,13440315,H085
24987,13570520,H085
24988,13570500,H085
24989,13431100,H085
24990,13580125,H085
24991,13550855,H085
24992,13510090,H085
24993,13420615,H085
24994,13420630,H085
24995,13411815,H085
24996,13420710,H085
24997,13460993,H120
24997,13460993,H160
24997,13460993,H205
24997,13460993,H245
24997,13460993,H305
24999,12620280,H085
25000,12650450,H262
25001,12730655,H085
25001,12730655,H309
25002,13681215,H400
25003,12670265,H400
25004,12640130,H400
25005,12730530,H400
25006,12650840,H400
25007,13560685,H400
25008,13560120,H400
25009,12580705,H400
25010,13680430,H095
25010,13680430,H096
25011,22910650,H015
25011,22910650,H020
25011,22910650,H085
25012,12561380,H400
25013,13620895,H400
25014,12640280,H400
25015,22050435,H400
25016,13660135,H400
25017,13660130,H400
25018,13680235,H400
25019,13551545,H400
25020,13410520,H400
25021,13550235,H400
25022,12531085,H400
25023,13580715,H400
25024,12511060,H005
25024,12511060,H090
25025,12520380,H400
25026,13550730,H400
25027,13571170,H400
25028,13681245,H400
25029,21880507,H400
25030,12660400,H035
25030,12660400,H040
25031,22080355,H085
25032,22080490,H085
25033,12620335,H085
25034,12680165,H085
25035,12440280,H065
25036,12650785,H085
25037,12740090,H309
25038,12132350,H085
25039,12760215,H095
25040,12511300,H000
25040,12511300,H085
25041,22032580,H065
25042,23080005,H400
25043,12640030,H400
25044,13570535,H400
25045,12510675,H400
25046,12740679,H085
25047,12520105,H400
25048,13681195,H400
25049,12580235,H400
25050,12650830,H309
25051,12750820,H085
25052,12581895,H065
25053,21950065,H400
25054,12570140,H090
25055,12570605,H295
25056,12240125,H020
25056,12240125,H030
25057,12510495,H005
25057,12510495,H090
25058,12660400,H400
25059,13480900,H400
25060,12582025,H295
25061,13681635,H400
25062,13570055,H400
25063,13580250,H400
25064,21851055,H400
25065,12520020,H400
25066,12650675,H308
25067,12650600,H085
25068,12650645,H262
25069,12731050,H085
25070,12250910,H085
25071,12660525,H085
25072,12650695,H015
25073,12650695,H095
25074,13410395,H400
25075,12511085,H400
25076,13410310,H400
25077,13411460,H400
25078,12710965,H400
25079,12571250,H400
25080,12530425,H400
25081,13440850,H400
25083,12131961,H400
25084,13470570,H400
25085,12510935,H400
25086,12510930,H400
25087,12510930,H400
25088,12580805,H400
25089,12530280,H400
25090,12710325,H400
25091,21940360,H262
25092,13561250,H400
25093,23170050,H400
25094,13581535,H400
25095,13681330,H400
25096,13670120,H281
25096,13670120,H281
25096,13670120,H281
25097,13420090,H400
25098,13571305,H400
25099,12570575,H085
25100,12571385,H090
25101,12240245,H085
25102,12240390,H262
25103,12651315,H085
25104,12630040,H085
25105,13650715,H085
25106,13650890,H085
25107,13650892,H085
25109,13681100,H096
25109,13681100,H100
25110,13681145,H085
25111,13560110,H300
25112,13411750,H085
25113,13581700,H085
25115,13441200,H085
25116,13431430,H085
25117,13550110,H085
25118,13440345,H262
25119,13420715,H035
25119,13420715,H040
25120,13510670,H085
25121,13510675,H085
25122,13571070,H309
25123,13460993,H090
25124,12380035,H085
25125,12640190,H085
25126,12380005,H085
25127,12630395,H085
25128,12740740,H015
25129,12531540,H105
25131,13610322,H085
25132,13630140,H085
25133,13610785,H065
25134,13610200,H035
25134,13610200,H085
25134,13610200,H309
25136,13610195,H035
25137,13610200,H295
25138,13610190,H030
25139,13610195,H095
25140,11332690,H325
25141,13610185,H095
25142,13660615,H095
25142,13660615,H120
25142,13660615,H160
25142,13660615,H175
25142,13660615,H205
25143,13610185,H309
25144,12720365,H400
25145,22040201,H085
25146,13610175,H120
25147,11333010,H400
25148,12560065,H105
25148,12560065,H308
25149,13411250,H400
25150,13570260,H400
25151,12440760,H015
25152,22080490,H085
25153,13610300,H070
25154,12651285,H400
25155,13611055,H295
25156,13451390,H400
25157,12640450,H400
25158,12521640,H400
25158,12521640,H400
25159,12740230,H400
25160,13650660,H400
25161,12660350,H400
25162,13670925,H400
25163,12510085,H400
25164,12511520,H400
25165,13681600,H035
25166,12260271,H085
25167,12260420,H085
25168,12260400,H085
25169,12132520,H085
25170,12132450,H085
25172,12132480,H085
25173,13681345,H085
25174,13630055,H085
25175,13630030,H096
25176,13640535,H065
25177,13610110,H035
25177,13610110,H065
25178,13640227,H085
25179,13640180,H095
25180,13640180,H309
25182,13681565,H015
25182,13681565,H085
25183,13681570,H065
25183,13681570,H085
25183,13681570,H309
25184,23080450,H000
25184,23080450,H065
25185,13460485,H400
25186,13581000,H400
25187,13620205,H400
25188,12720453,H085
25189,12660265,H035
25189,12660265,H262
25190,12640525,H005
25190,12640525,H030
25191,12531185,H090
25191,12531185,H262
25191,12531185,H262
25191,12531185,H283
25192,12570415,H262
25193,12560165,H105
25194,12521805,H085
25195,12521885,H085
25196,12511830,H085
25197,12560215,H065
25198,12440375,H015
25198,12440375,H300
25199,12440005,H050
25199,12440005,H300
25200,12530135,H000
25200,12530135,H005
25200,12530135,H035
25200,12530135,H085
25201,12530135,H030
25202,12640140,H085
25203,12651390,H085
25205,13580845,H085
25205,13580845,H262
25206,13581535,H035
25206,13581535,H262
25207,13430765,H085
25208,13420410,H085
25209,13431350,H309
25210,12760530,H085
25211,23080040,H000
25211,23080040,H085
25212,23080040,H065
25213,20770300,H300
25214,22040150,H085
25215,13620060,H096
25216,23280005,H085
25217,13630305,H095
25218,21921190,H309
25219,21911000,H000
25219,21911000,H085
25220,23070320,H085
25221,12531910,H085
25222,21970500,H085
25223,13681295,H085
25224,13530260,H309
25225,13570690,H309
25226,13570685,H309
25227,13461600,H309
25228,13431040,H095
25229,13410685,H090
25229,13410685,H095
25230,12750550,H140
25231,13440745,H085
25232,13430600,H085
25233,13581415,H085
25234,13420365W1516,H085
25235,13470945,H085
25236,13470345,H085
25237,13610365,H020
25238,13610540,H120
25238,13610540,H309
25239,22981650,H315
25240,11341510,H000
25240,11341510,H030
25240,11341510,H065
25240,11341510,H300
25241,11341510,H000
25241,11341510,H085
25242,11341505,H085
25243,13420095,H085
25244,13450905,H095
25245,13430695,H095
25246,11340500,H401
25247,12760800,H400
25248,13420295,H400
25249,13551510,H400
25250,13430130,H400
25251,12580965,H400
25252,12720293,H400
25253,13461620,H400
25254,13430555,H400
25255,13571190,H105
25255,13571190,H115
25255,13571190,H160
25255,13571190,H205
25255,13571190,H317
25256,13610195,H035
25257,13681490,H035
25258,23280005,H120
25259,23280005,H065
25260,13610345,H035
25260,13610345,H040
25261,12530270,H300
25262,12510160,H090
25263,22032570,H065
25264,12440820,H400
25265,13421430,H400
25266,13510445,H400
25267,13660100,H400
25268,13431225,H400
25269,13670165,H400
25270,13411040,H400
25271,13630070,H400
25272,12710800,H400
25273,12730530,H400
25275,12650840,H400
25276,13660135,H400
25277,13660130,H400
25278,13680235,H400
25279,12531085,H400
25280,13580715,H400
25281,12510675,H400
25282,13550525,H400
25283,13411460,H400
25284,12710965,H400
25285,23170050,H400
25286,13610735,H400
25287,12531060,H085
25288,12531060,H262
25289,12520480,H035
25289,12520480,H262
25290,12510465,H005
25290,12510465,H015
25290,12510465,H035
25290,12510465,H085
25291,13660100,H400
25292,12571330,H090
25293,12571290,H090
25294,12580675,H090
25294,12580675,H120
25295,12560575,H015
25296,12560585,H015
25297,12420645,H135
25298,12560610,H120
25299,12741205,H308
25299,12741205,H309
25300,12741205,H096
25301,12510165,H075
25301,12510165,H090
25301,12510165,H120
25302,12581185,H090
25303,12531845,H035
25303,12531845,H085
25304,12531905,H085
25304,12531905,H200
25305,21980420,H045
25305,21980420,H309
25306,12741270,H085
25307,12711060,H309
25308,12561170,H116
25308,12561170,H165
25308,12561170,H205
25308,12561170,H317
25309,12582140,H300
25310,13571190,H260
25310,13571190,H305
25311,13660695,H085
25312,13610255,H308
25312,13610255,H309
25313,12570685,H300
25314,13681400,H295
25315,13681180,H085
25316,13681185,H085
25317,13680295,H015
25317,13680295,H085
25317,13680295,H308
25317,13680295,H309
25318,13670630,H295
25319,12651310,H150
25319,12651310,H185
25319,12651310,H317
25320,12651310,H300
25321,21941320,H085
25322,12730856,H309
25323,13610390,H085
25324,12640300,H095
25325,13610390,H309
25327,12560330,H262
25328,12582010,H005
25328,12582010,H030
25329,13670630,H095
25330,22820080,H065
